firm,firm_ticker,model_company,model,event_date,relationship,provisional_value,reason_for_review,key_sources,recommended_action
Teradata,TDC,Kuaishou,Kling 2.0,2025-04-15,business_downstream,0,"BORDERLINE FIRM: Teradata defaulted to business_downstream=0 under narrowed definition. May use AI or have AI features (cybersecurity, data analytics, e-commerce, etc.) but core business may not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for manual review.",Researcher convention; firm business description,"Review Teradata business model. If core business directly commercializes generative-AI capabilities, change to 1."
Experian,EXPN LN,Kuaishou,Kling 2.0,2025-04-15,business_downstream,0,"BORDERLINE FIRM: Experian defaulted to business_downstream=0 under narrowed definition. May use AI or have AI features (cybersecurity, data analytics, e-commerce, etc.) but core business may not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for manual review.",Researcher convention; firm business description,"Review Experian business model. If core business directly commercializes generative-AI capabilities, change to 1."
Zscaler,ZS,Kuaishou,Kling 2.0,2025-04-15,business_downstream,0,"BORDERLINE FIRM: Zscaler defaulted to business_downstream=0 under narrowed definition. May use AI or have AI features (cybersecurity, data analytics, e-commerce, etc.) but core business may not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for manual review.",Researcher convention; firm business description,"Review Zscaler business model. If core business directly commercializes generative-AI capabilities, change to 1."
CyberArk,CYBR,Kuaishou,Kling 2.0,2025-04-15,business_downstream,0,"BORDERLINE FIRM: CyberArk defaulted to business_downstream=0 under narrowed definition. May use AI or have AI features (cybersecurity, data analytics, e-commerce, etc.) but core business may not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for manual review.",Researcher convention; firm business description,"Review CyberArk business model. If core business directly commercializes generative-AI capabilities, change to 1."
Okta,OKTA,Kuaishou,Kling 2.0,2025-04-15,business_downstream,0,"BORDERLINE FIRM: Okta defaulted to business_downstream=0 under narrowed definition. May use AI or have AI features (cybersecurity, data analytics, e-commerce, etc.) but core business may not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for manual review.",Researcher convention; firm business description,"Review Okta business model. If core business directly commercializes generative-AI capabilities, change to 1."
Shopify,SHOP,OpenAI,o3 full,2025-04-16,business_downstream,0,"BORDERLINE FIRM: Shopify defaulted to business_downstream=0 under narrowed definition. May use AI or have AI features (cybersecurity, data analytics, e-commerce, etc.) but core business may not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for manual review.",Researcher convention; firm business description,"Review Shopify business model. If core business directly commercializes generative-AI capabilities, change to 1."
Fortinet,FTNT,OpenAI,o3 full,2025-04-16,business_downstream,0,"BORDERLINE FIRM: Fortinet defaulted to business_downstream=0 under narrowed definition. May use AI or have AI features (cybersecurity, data analytics, e-commerce, etc.) but core business may not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for manual review.",Researcher convention; firm business description,"Review Fortinet business model. If core business directly commercializes generative-AI capabilities, change to 1."
Datadog,DDOG,OpenAI,o3 full,2025-04-16,business_downstream,0,"BORDERLINE FIRM: Datadog defaulted to business_downstream=0 under narrowed definition. May use AI or have AI features (cybersecurity, data analytics, e-commerce, etc.) but core business may not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for manual review.",Researcher convention; firm business description,"Review Datadog business model. If core business directly commercializes generative-AI capabilities, change to 1."
Teradata,TDC,OpenAI,o3 full,2025-04-16,business_downstream,0,"BORDERLINE FIRM: Teradata defaulted to business_downstream=0 under narrowed definition. May use AI or have AI features (cybersecurity, data analytics, e-commerce, etc.) but core business may not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for manual review.",Researcher convention; firm business description,"Review Teradata business model. If core business directly commercializes generative-AI capabilities, change to 1."
Experian,EXPN LN,OpenAI,o3 full,2025-04-16,business_downstream,0,"BORDERLINE FIRM: Experian defaulted to business_downstream=0 under narrowed definition. May use AI or have AI features (cybersecurity, data analytics, e-commerce, etc.) but core business may not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for manual review.",Researcher convention; firm business description,"Review Experian business model. If core business directly commercializes generative-AI capabilities, change to 1."
Zscaler,ZS,OpenAI,o3 full,2025-04-16,business_downstream,0,"BORDERLINE FIRM: Zscaler defaulted to business_downstream=0 under narrowed definition. May use AI or have AI features (cybersecurity, data analytics, e-commerce, etc.) but core business may not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for manual review.",Researcher convention; firm business description,"Review Zscaler business model. If core business directly commercializes generative-AI capabilities, change to 1."
CyberArk,CYBR,OpenAI,o3 full,2025-04-16,business_downstream,0,"BORDERLINE FIRM: CyberArk defaulted to business_downstream=0 under narrowed definition. May use AI or have AI features (cybersecurity, data analytics, e-commerce, etc.) but core business may not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for manual review.",Researcher convention; firm business description,"Review CyberArk business model. If core business directly commercializes generative-AI capabilities, change to 1."
Okta,OKTA,OpenAI,o3 full,2025-04-16,business_downstream,0,"BORDERLINE FIRM: Okta defaulted to business_downstream=0 under narrowed definition. May use AI or have AI features (cybersecurity, data analytics, e-commerce, etc.) but core business may not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for manual review.",Researcher convention; firm business description,"Review Okta business model. If core business directly commercializes generative-AI capabilities, change to 1."
Shopify,SHOP,OpenAI,o4 mini,2025-04-16,business_downstream,0,"BORDERLINE FIRM: Shopify defaulted to business_downstream=0 under narrowed definition. May use AI or have AI features (cybersecurity, data analytics, e-commerce, etc.) but core business may not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for manual review.",Researcher convention; firm business description,"Review Shopify business model. If core business directly commercializes generative-AI capabilities, change to 1."
Fortinet,FTNT,OpenAI,o4 mini,2025-04-16,business_downstream,0,"BORDERLINE FIRM: Fortinet defaulted to business_downstream=0 under narrowed definition. May use AI or have AI features (cybersecurity, data analytics, e-commerce, etc.) but core business may not clearly commercialize generative-AI model capabilities under the narrowed interpretation. Flagged for manual review.",Researcher convention; firm business description,"Review Fortinet business model. If core business directly commercializes generative-AI capabilities, change to 1."
