firm,firm_ticker,model_company,model,event_date,relationship,value,evidence_text,source_name,source_url,source_date,before_event_date,confidence,notes
Siemens,SIE GR,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_upstream,0,[BUSINESS POSITION] Siemens is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Siemens is not a designated business_upstream firm.
Siemens,SIE GR,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,real_upstream,0,"No public evidence found of 西门子 supplying key upstream inputs (GPUs, chips, infrastructure) to xAI before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
Siemens,SIE GR,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream,0,[BUSINESS POSITION — NARROWED] Researcher coding convention: Siemens is NOT classified as business_downstream under the narrowed definition. Firm not classified as business_downstream. Core business is not downstream of generative-AI model capabilities in a commercially meaningful way.,Researcher Convention,N/A,N/A,N/A,medium,business_downstream=0 confirmed under narrowed definition.
Siemens,SIE GR,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,real_downstream,0,"No public evidence found of 西门子 integrating, using, or distributing xAI models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
Siemens,SIE GR,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,competitor,0,No public evidence found of 西门子 developing or offering directly competing foundation models or AI platforms vs xAI before event date,N/A,N/A,N/A,N/A,high,
Salesforce,CRM,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,owner,0,"No public evidence found that Salesforce owns, controls, or directly develops xAI or its models before event date",N/A,N/A,N/A,N/A,high,
Salesforce,CRM,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,investor,0,No public evidence found of Salesforce making equity investment in xAI before event date,N/A,N/A,N/A,N/A,high,
Salesforce,CRM,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,cloud,0,No public evidence found of Salesforce providing cloud/infrastructure services to xAI before event date,N/A,N/A,N/A,N/A,high,
Salesforce,CRM,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_upstream,0,[BUSINESS POSITION] Salesforce is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Salesforce is not a designated business_upstream firm.
Salesforce,CRM,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,real_upstream,0,"No public evidence found of Salesforce supplying key upstream inputs (GPUs, chips, infrastructure) to xAI before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
Salesforce,CRM,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream,1,"[BUSINESS POSITION — NARROWED] Researcher coding convention: Salesforce is classified as business_downstream because its core business directly commercializes generative-AI capabilities through enterprise software, workflow automation, professional services, creative software, AI applications, or related customer-facing AI-enabled products.",Researcher Convention,N/A,N/A,N/A,high,business_downstream=1 confirmed under narrowed definition.
Salesforce,CRM,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,real_downstream,0,"No public evidence found of Salesforce integrating, using, or distributing xAI models or technology in products before event date",N/A,N/A,N/A,N/A,medium,[MAPPED from downstream] 
Salesforce,CRM,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,competitor,0,No public evidence found of Salesforce developing or offering directly competing foundation models or AI platforms vs xAI before event date,N/A,N/A,N/A,N/A,high,
Netflix,NFLX,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,owner,0,"No public evidence found that Netflix owns, controls, or directly develops xAI or its models before event date",N/A,N/A,N/A,N/A,high,
Netflix,NFLX,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,investor,0,No public evidence found of Netflix making equity investment in xAI before event date,N/A,N/A,N/A,N/A,high,
Netflix,NFLX,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,cloud,0,No public evidence found of Netflix providing cloud/infrastructure services to xAI before event date,N/A,N/A,N/A,N/A,high,
Netflix,NFLX,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_upstream,0,[BUSINESS POSITION] Netflix is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Netflix is not a designated business_upstream firm.
Netflix,NFLX,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,real_upstream,0,"No public evidence found of Netflix supplying key upstream inputs (GPUs, chips, infrastructure) to xAI before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
Netflix,NFLX,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream,0,"[BUSINESS POSITION — NARROWED] Researcher coding convention: Netflix is NOT classified as business_downstream under the narrowed definition. Removed from business_downstream under narrowed definition. Firm is better treated as model owner, competitor, cloud/infrastructure provider, upstream complement, platform, adtech/e-commerce firm, or general AI adopter. Broad AI use is insufficient for business_downstream=1.",Researcher Convention,N/A,N/A,N/A,high,Changed 1→0 under narrowed business_downstream definition.
Netflix,NFLX,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,real_downstream,0,"No public evidence found of Netflix integrating, using, or distributing xAI models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
Netflix,NFLX,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,competitor,0,No public evidence found of Netflix developing or offering directly competing foundation models or AI platforms vs xAI before event date,N/A,N/A,N/A,N/A,high,
Oracle,ORCL,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,owner,0,"No public evidence found that Oracle owns, controls, or directly develops xAI or its models before event date",N/A,N/A,N/A,N/A,high,
Oracle,ORCL,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,investor,0,No public evidence found of Oracle making equity investment in xAI before event date,N/A,N/A,N/A,N/A,high,
Oracle,ORCL,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,cloud,0,No public evidence found of Oracle providing cloud/infrastructure services to xAI before event date,N/A,N/A,N/A,N/A,high,
Oracle,ORCL,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_upstream,0,[BUSINESS POSITION] Oracle is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Oracle is not a designated business_upstream firm.
Oracle,ORCL,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,real_upstream,0,"No public evidence found of Oracle supplying key upstream inputs (GPUs, chips, infrastructure) to xAI before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
Oracle,ORCL,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream,0,"[BUSINESS POSITION — NARROWED] Researcher coding convention: Oracle is NOT classified as business_downstream under the narrowed definition. Removed from business_downstream under narrowed definition. Firm is better treated as model owner, competitor, cloud/infrastructure provider, upstream complement, platform, adtech/e-commerce firm, or general AI adopter. Broad AI use is insufficient for business_downstream=1.",Researcher Convention,N/A,N/A,N/A,high,Changed 1→0 under narrowed business_downstream definition.
Oracle,ORCL,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,real_downstream,0,"No public evidence found of Oracle integrating, using, or distributing xAI models or technology in products before event date",N/A,N/A,N/A,N/A,medium,[MAPPED from downstream] 
Oracle,ORCL,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,competitor,0,"[AUDITED] Originally coded as competitor=1. Strict audit finding: Oracle OCI Generative AI is a cloud platform that hosts third-party models (Cohere, Llama). Oracle does not develop, release, sell, or operate its own directly competing foundation models or LLMs. A c",Strict Audit Determination,https://www.oracle.com/artificial-intelligence/generative-ai-service/,N/A,N/A,N/A,Changed from 1 to 0 by strict audit
Intel,INTC,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,owner,0,"No public evidence found that Intel owns, controls, or directly develops xAI or its models before event date",N/A,N/A,N/A,N/A,high,
Intel,INTC,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,investor,0,No public evidence found of Intel making equity investment in xAI before event date,N/A,N/A,N/A,N/A,high,
Intel,INTC,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,cloud,0,No public evidence found of Intel providing cloud/infrastructure services to xAI before event date,N/A,N/A,N/A,N/A,high,
Intel,INTC,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_upstream,0,[BUSINESS POSITION] Intel is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Intel is not a designated business_upstream firm.
Intel,INTC,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,real_upstream,0,"No public evidence found of Intel supplying key upstream inputs (GPUs, chips, infrastructure) to xAI before event date",N/A,N/A,N/A,N/A,medium,[MAPPED from upstream] 
Intel,INTC,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream,0,[BUSINESS POSITION — NARROWED] Researcher coding convention: Intel is NOT classified as business_downstream under the narrowed definition. Firm not classified as business_downstream. Core business is not downstream of generative-AI model capabilities in a commercially meaningful way.,Researcher Convention,N/A,N/A,N/A,medium,business_downstream=0 confirmed under narrowed definition.
Intel,INTC,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,real_downstream,0,"No public evidence found of Intel integrating, using, or distributing xAI models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
Intel,INTC,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,competitor,0,No public evidence found of Intel developing or offering directly competing foundation models or AI platforms vs xAI before event date,N/A,N/A,N/A,N/A,high,
Accenture,ACN,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,owner,0,"No public evidence found that Accenture owns, controls, or directly develops xAI or its models before event date",N/A,N/A,N/A,N/A,high,
Accenture,ACN,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,investor,0,No public evidence found of Accenture making equity investment in xAI before event date,N/A,N/A,N/A,N/A,high,
Accenture,ACN,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,cloud,0,No public evidence found of Accenture providing cloud/infrastructure services to xAI before event date,N/A,N/A,N/A,N/A,high,
Accenture,ACN,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_upstream,0,[BUSINESS POSITION] Accenture is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Accenture is not a designated business_upstream firm.
Accenture,ACN,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,real_upstream,0,"No public evidence found of Accenture supplying key upstream inputs (GPUs, chips, infrastructure) to xAI before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
Accenture,ACN,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream,1,"[BUSINESS POSITION — NARROWED] Researcher coding convention: Accenture is classified as business_downstream because its core business directly commercializes generative-AI capabilities through enterprise software, workflow automation, professional services, creative software, AI applications, or related customer-facing AI-enabled products.",Researcher Convention,N/A,N/A,N/A,high,business_downstream=1 confirmed under narrowed definition.
Accenture,ACN,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,real_downstream,0,"No public evidence found of Accenture integrating, using, or distributing xAI models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
Accenture,ACN,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,competitor,0,No public evidence found of Accenture developing or offering directly competing foundation models or AI platforms vs xAI before event date,N/A,N/A,N/A,N/A,high,
Uber,UBER,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,owner,0,"No public evidence found that Uber owns, controls, or directly develops xAI or its models before event date",N/A,N/A,N/A,N/A,high,
Uber,UBER,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,investor,0,No public evidence found of Uber making equity investment in xAI before event date,N/A,N/A,N/A,N/A,high,
Uber,UBER,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,cloud,0,No public evidence found of Uber providing cloud/infrastructure services to xAI before event date,N/A,N/A,N/A,N/A,high,
Uber,UBER,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_upstream,0,[BUSINESS POSITION] Uber is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Uber is not a designated business_upstream firm.
Uber,UBER,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,real_upstream,0,"No public evidence found of Uber supplying key upstream inputs (GPUs, chips, infrastructure) to xAI before event date",N/A,N/A,N/A,N/A,high,[MAPPED from upstream] 
Uber,UBER,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_downstream,0,"[BUSINESS POSITION — NARROWED] Researcher coding convention: Uber is NOT classified as business_downstream under the narrowed definition. Removed from business_downstream under narrowed definition. Firm is better treated as model owner, competitor, cloud/infrastructure provider, upstream complement, platform, adtech/e-commerce firm, or general AI adopter. Broad AI use is insufficient for business_downstream=1.",Researcher Convention,N/A,N/A,N/A,high,Changed 1→0 under narrowed business_downstream definition.
Uber,UBER,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,real_downstream,0,"No public evidence found of Uber integrating, using, or distributing xAI models or technology in products before event date",N/A,N/A,N/A,N/A,high,[MAPPED from downstream] 
Uber,UBER,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,competitor,0,No public evidence found of Uber developing or offering directly competing foundation models or AI platforms vs xAI before event date,N/A,N/A,N/A,N/A,high,
Qualcomm,QCOM,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,owner,0,"No public evidence found that Qualcomm owns, controls, or directly develops xAI or its models before event date",N/A,N/A,N/A,N/A,high,
Qualcomm,QCOM,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,investor,0,No public evidence found of Qualcomm making equity investment in xAI before event date,N/A,N/A,N/A,N/A,high,
Qualcomm,QCOM,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,cloud,0,No public evidence found of Qualcomm providing cloud/infrastructure services to xAI before event date,N/A,N/A,N/A,N/A,high,
Qualcomm,QCOM,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,business_upstream,0,[BUSINESS POSITION] Qualcomm is not positioned as a key upstream supplier to the LLM/generative-AI production ecosystem.,Researcher Convention,N/A,N/A,N/A,medium,Qualcomm is not a designated business_upstream firm.
Qualcomm,QCOM,xAI,Grok 3; Grok 3 Reasoning; Grok 3 mini,2025-02-17,real_upstream,0,"No public evidence found of Qualcomm supplying key upstream inputs (GPUs, chips, infrastructure) to xAI before event date",N/A,N/A,N/A,N/A,medium,[MAPPED from upstream] 
